Scheme Code,Scheme Code,Net Asset Value,Repurchase Price,Sale Price,Date
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.4889,28.204,28.4889,5-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.9473,28.6578,28.9473,5-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.453,28.1685,28.453,5-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,27.935,27.6557,27.935,5-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.9205,28.6313,28.9205,5-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.5623,28.2767,28.5623,13-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.2404,27.958,28.2404,14-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.8494,28.5609,28.8494,15-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.9415,33.6021,33.9415,19-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.5629,33.2273,33.5629,20-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.0949,32.764,33.0949,21-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.3102,32.9771,33.3102,22-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.2999,32.9669,33.2999,25-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.3547,32.0312,32.3547,26-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.5934,33.2575,33.5934,27-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.068,33.7273,34.068,28-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.939,34.5896,34.939,29-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5686,35.2129,35.5686,6-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5308,35.1755,35.5308,6-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5719,35.2162,35.5719,6-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.916,35.5568,35.916,6-Apr-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.0264,35.6661,36.0264,6-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.7959,34.4479,34.7959,6-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.7399,35.3825,35.7399,6-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.5733,36.2076,36.5733,6-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.4504,36.0859,36.4504,6-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.0356,35.6752,36.0356,6-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.2555,34.9029,35.2555,15-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5271,35.1718,35.5271,16-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.2982,33.9552,34.2982,17-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.4814,33.1466,33.4814,18-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.9649,33.6253,33.9649,19-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.3543,33.0208,33.3543,22-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.446,33.1115,33.446,23-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.8026,33.4646,33.8026,24-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.3993,33.0653,33.3993,25-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.3596,34.016,34.3596,26-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.4808,34.136,34.4808,29-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.7031,33.3661,33.7031,30-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.0894,33.7485,34.0894,7-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.1543,33.8128,34.1543,7-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.7414,34.394,34.7414,7-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.7678,32.4401,32.7678,7-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.0469,32.7164,33.0469,7-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.0968,31.7758,32.0968,7-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.1214,31.8002,32.1214,7-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.5175,31.2023,31.5175,7-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.3093,30.9962,31.3093,13-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.384,32.0602,32.384,14-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.3393,33.0059,33.3393,15-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.321,32.9878,33.321,16-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.4431,34.0987,34.4431,17-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.4354,35.081,35.4354,20-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.1727,34.821,35.1727,21-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.6258,34.2795,34.6258,22-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.6008,35.2448,35.6008,23-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.9606,35.601,35.9606,24-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.9899,35.63,35.9899,27-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.918,35.5588,35.918,28-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5271,35.1718,35.5271,29-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.9834,35.6236,35.9834,30-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.4914,36.1265,36.4914,31-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.0793,36.7085,37.0793,8-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.8415,36.4731,36.8415,8-Apr-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.9474,36.5779,36.9474,8-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.0961,35.7351,36.0961,8-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.2775,34.9247,35.2775,8-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.9309,34.5816,34.9309,8-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.1909,34.839,35.1909,8-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.0891,34.7382,35.0891,8-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.2245,35.8623,36.2245,13-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.0268,35.6665,36.0268,14-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.5191,34.1739,34.5191,17-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.0923,34.7414,35.0923,18-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.5854,34.2395,34.5854,19-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.0521,34.7016,35.0521,20-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.6461,35.2896,35.6461,21-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.5451,36.1796,36.5451,24-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.6721,36.3054,36.6721,25-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.84,36.4716,36.84,26-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.9012,36.5322,36.9012,27-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.2542,36.8817,37.2542,28-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.7026,36.3356,36.7026,31-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.4205,36.0563,36.4205,9-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.2858,35.9229,36.2858,9-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.1706,35.8089,36.1706,9-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.8515,36.483,36.8515,9-Apr-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.6514,37.2749,37.6514,9-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.8247,37.4465,37.8247,9-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.8945,37.5156,37.8945,9-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.939,37.5596,37.939,9-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.031,37.6507,38.031,9-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.8655,37.4868,37.8655,14-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.5192,38.134,38.5192,15-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.033,38.6427,39.033,16-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.0897,38.6988,39.0897,17-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.1715,38.7798,39.1715,18-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5163,39.1211,39.5163,22-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.1228,38.7316,39.1228,23-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.256,38.8634,39.256,24-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.0403,38.6499,39.0403,25-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.4119,39.0178,39.4119,29-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.0156,39.6154,40.0156,30-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.0102,39.6101,40.0102,10-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3782,38.9844,39.3782,10-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5644,39.1688,39.5644,10-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.2371,38.8447,39.2371,10-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3632,38.9696,39.3632,10-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.9146,38.5255,38.9146,10-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7682,39.3705,39.7682,10-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2674,39.8647,40.2674,14-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.208,39.8059,40.208,15-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.4951,40.0901,40.4951,16-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2742,39.8715,40.2742,20-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.876,39.4772,39.876,21-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3021,38.9091,39.3021,22-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.367,38.9733,39.367,23-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.1586,38.767,39.1586,26-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1823,37.8005,38.1823,27-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.0224,37.6422,38.0224,28-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.4335,37.0592,37.4335,29-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.1224,36.7512,37.1224,30-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.96,35.6004,35.96,11-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.1092,36.7381,37.1092,11-Apr-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.5395,37.1641,37.5395,11-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.788,37.4101,37.788,11-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.5845,38.1987,38.5845,11-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.4507,38.0662,38.4507,11-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3962,39.0022,39.3962,11-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.9943,38.6044,38.9943,11-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3503,38.9568,39.3503,13-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7898,39.3919,39.7898,16-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8212,39.423,39.8212,17-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7565,39.3589,39.7565,18-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.2394,38.847,39.2394,19-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7357,39.3383,39.7357,20-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1325,39.7312,40.1325,23-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.0287,39.6284,40.0287,24-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1655,39.7638,40.1655,25-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3601,38.9665,39.3601,26-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.8514,38.4629,38.8514,27-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5583,39.1627,39.5583,30-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2545,39.852,40.2545,12-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2638,39.8612,40.2638,12-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.3295,39.9262,40.3295,12-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1495,39.748,40.1495,12-Apr-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8158,39.4176,39.8158,12-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.449,40.0445,40.449,12-Aug-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1677,39.766,40.1677,12-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.3433,39.9399,40.3433,12-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2059,39.8038,40.2059,12-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1125,39.7114,40.1125,14-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5415,39.1461,39.5415,15-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.6103,39.2142,39.6103,16-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.6066,39.2105,39.6066,17-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.1815,38.7897,39.1815,18-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.905,38.516,38.905,21-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.179,38.7872,39.179,22-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.418,40.0138,40.418,23-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.6825,40.2757,40.6825,24-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.7499,40.3424,40.7499,29-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.6053,40.1992,40.6053,30-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.8502,40.4417,40.8502,31-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.0869,40.676,41.0869,1-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.4425,41.0281,41.4425,1-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.4719,41.0572,41.4719,1-Jun-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.3228,40.9096,41.3228,1-Jul-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.1776,40.7658,41.1776,1-Aug-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2107,40.7986,41.2107,1-Nov-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.9037,40.4947,40.9037,1-Dec-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.0877,40.6768,41.0877,13-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2904,40.8775,41.2904,14-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2283,40.816,41.2283,15-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.3983,40.9843,41.3983,18-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.0122,40.6021,41.0122,19-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.982,40.5722,40.982,20-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.9846,39.5848,39.9846,21-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5331,39.1378,39.5331,22-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3122,38.9191,39.3122,25-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1077,37.7266,38.1077,27-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.2156,37.8334,38.2156,28-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.3309,37.9476,38.3309,29-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.4701,38.0854,38.4701,2-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.9228,37.5436,37.9228,2-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.7176,38.3304,38.7176,2-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.0412,37.6608,38.0412,2-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.0559,36.6853,37.0559,2-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.3808,37.007,37.3808,2-Aug-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.6347,37.2584,37.6347,2-Sep-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.3548,36.9813,37.3548,2-Oct-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.9008,37.5218,37.9008,2-Nov-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.7001,37.3231,37.7001,15-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1178,37.7366,38.1178,16-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.5695,38.1838,38.5695,17-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.3628,37.9792,38.3628,18-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.0279,37.6476,38.0279,19-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1121,37.731,38.1121,22-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.2173,37.8351,38.2173,23-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1266,37.7453,38.1266,24-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1347,37.7534,38.1347,25-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.6183,38.2321,38.6183,26-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3463,38.9528,39.3463,3-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8993,39.5003,39.8993,3-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8366,39.4382,39.8366,3-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.9014,39.5024,39.9014,3-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1735,39.7718,40.1735,3-Aug-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.9974,39.5974,39.9974,3-Sep-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.111,39.7099,40.111,3-Oct-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2441,39.8417,40.2441,3-Nov-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2716,39.8689,40.2716,3-Dec-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2053,39.8032,40.2053,15-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.7453,40.3378,40.7453,16-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.0089,40.5988,41.0089,17-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.1245,40.7133,41.1245,18-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2557,40.8431,41.2557,19-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.8007,40.3927,40.8007,22-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.9601,40.5505,40.9601,23-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2324,40.8201,41.2324,25-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.4,40.986,41.4,26-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.5588,41.1432,41.5588,29-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2419,40.8295,41.2419,30-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.1366,40.7252,41.1366,31-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.4601,41.0455,41.4601,4-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.0652,41.6445,42.0652,4-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.0444,41.624,42.0444,4-Jun-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.0996,41.6786,42.0996,4-Jul-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.5624,41.1468,41.5624,4-Aug-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.9997,41.5797,41.9997,4-Sep-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.824,41.4058,41.824,4-Dec-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.7114,41.2943,41.7114,13-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.3235,40.9103,41.3235,15-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.2369,40.8245,41.2369,16-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.7732,40.3655,40.7732,19-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.9787,40.5689,40.9787,20-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.0927,40.6818,41.0927,21-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.281,40.8682,41.281,22-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.5508,41.1353,41.5508,23-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.6909,41.274,41.6909,26-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.5798,41.164,41.5798,27-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.8536,40.4451,40.8536,28-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.154,40.7425,41.154,29-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.3375,40.9241,41.3375,30-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.9054,40.4963,40.9054,5-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.3238,39.9206,40.3238,5-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1383,39.7369,40.1383,5-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8733,39.4746,39.8733,5-Jun-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.3061,38.913,39.3061,5-Jul-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.6921,40.2852,40.6921,5-Oct-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2377,39.8353,40.2377,5-Nov-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.3841,39.9803,40.3841,5-Dec-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.5532,40.1477,40.5532,13-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8857,39.4868,39.8857,14-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.6395,39.2431,39.6395,17-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7001,39.3031,39.7001,18-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.5606,38.175,38.5606,19-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.7867,38.3988,38.7867,20-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.6584,38.2718,38.6584,21-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.7619,38.3743,38.7619,24-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.6911,37.3142,37.6911,25-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.5622,38.1766,38.5622,26-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.2215,38.8293,39.2215,27-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7092,39.3121,39.7092,28-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.8584,39.4598,39.8584,31-May-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.9524,38.5629,38.9524,6-Jan-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.354,38.9605,39.354,6-Feb-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.0578,39.6572,40.0578,6-Mar-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2524,39.8499,40.2524,6-Apr-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.4544,39.0599,39.4544,6-Jul-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.0831,38.6923,39.0831,6-Aug-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.2737,38.881,39.2737,6-Sep-10
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.9353,39.5359,39.9353,6-Oct-10
