"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"28-Jul-2016","     6075.20","     6125.95","     6075.20","     6094.45","      441003060","         2388.25"
"29-Jul-2016","     6104.80","     6122.15","     6074.15","     6086.05","      304573899","         1962.21"
"01-Aug-2016","     6122.30","     6172.70","     6039.60","     6089.05","      298321946","         2047.06"
"02-Aug-2016","     6105.95","     6140.70","     6040.45","     6051.50","      270531491","         2117.88"
"03-Aug-2016","     6059.45","     6066.00","     5952.80","     5969.10","      254693023","         1946.31"
"04-Aug-2016","     6027.15","     6037.75","     5951.80","     6011.20","      208170952","         1809.01"
"05-Aug-2016","     6054.10","     6109.15","     6054.10","     6104.20","      225934262","         1943.85"
"08-Aug-2016","     6137.90","     6149.70","     6102.75","     6143.20","      195981717","         1805.66"
"09-Aug-2016","     6154.65","     6156.95","     6070.20","     6092.35","      235083951","         1940.44"
"10-Aug-2016","     6109.45","     6116.90","     5979.60","     5989.55","      227282378","         1745.06"
"11-Aug-2016","     6003.40","     6011.65","     5909.70","     5969.35","      257103763","         1858.00"
"12-Aug-2016","     5989.30","     6015.40","     5962.90","     5971.45","      178924948","         1555.25"
"16-Aug-2016","     5978.55","     5978.55","     5912.75","     5959.10","      261241790","         1514.14"
"17-Aug-2016","     5973.90","     6033.15","     5966.00","     6008.15","      255379259","         1518.48"
"18-Aug-2016","     6039.50","     6084.80","     6039.50","     6066.40","      245336145","         1819.42"
"19-Aug-2016","     6086.10","     6118.65","     6072.00","     6103.35","      209533024","         1555.56"
"22-Aug-2016","     6122.25","     6130.80","     6075.25","     6094.25","      176310000","         1501.07"
"23-Aug-2016","     6098.30","     6131.40","     6076.85","     6111.60","      227913148","         1813.96"
"24-Aug-2016","     6122.50","     6149.15","     6114.70","     6138.25","      191193868","         1563.69"
"25-Aug-2016","     6158.85","     6167.70","     6077.55","     6088.70","      236719652","         1671.19"
"26-Aug-2016","     6110.50","     6126.05","     6045.25","     6058.40","      186399455","         1197.02"
"29-Aug-2016","     6073.20","     6076.65","     6024.80","     6069.20","      169626524","         1213.81"
"30-Aug-2016","     6093.35","     6149.70","     6093.35","     6144.75","      187050316","         1610.94"
"31-Aug-2016","     6173.75","     6198.45","     6162.80","     6171.80","      311210028","         1832.01"
"01-Sep-2016","     6179.65","     6184.05","     6092.25","     6114.10","      273275809","         1742.86"
"02-Sep-2016","     6136.20","     6183.50","     6136.20","     6180.10","      226414615","         1838.29"
"06-Sep-2016","     6221.65","     6241.65","     6215.50","     6227.15","      166088008","         1365.90"
"07-Sep-2016","     6257.20","     6309.30","     6236.15","     6275.35","      408608542","         2067.17"
"08-Sep-2016","     6296.80","     6376.65","     6289.05","     6368.75","      341153705","         2040.88"
"09-Sep-2016","     6386.15","     6386.15","     6312.45","     6339.40","      323580674","         2317.20"
"12-Sep-2016","     6195.20","     6238.45","     6135.15","     6145.85","      265848408","         1907.11"
"14-Sep-2016","     6150.35","     6262.35","     6149.35","     6256.50","      267905565","         2061.76"
"15-Sep-2016","     6284.35","     6318.85","     6250.70","     6257.60","      225789926","         1699.17"
"16-Sep-2016","     6303.25","     6346.35","     6207.20","     6240.15","      287080860","         2158.69"
"19-Sep-2016","     6277.60","     6305.25","     6253.40","     6293.75","      247555479","         1868.38"
"20-Sep-2016","     6312.10","     6321.85","     6270.60","     6291.45","      247523493","         1914.88"
"21-Sep-2016","     6312.30","     6349.55","     6275.95","     6285.55","      193514608","         1543.45"
"22-Sep-2016","     6361.65","     6390.30","     6329.20","     6368.10","      194444983","         1511.28"
"23-Sep-2016","     6392.15","     6397.85","     6327.50","     6336.65","      196347516","         1627.01"
"26-Sep-2016","     6321.00","     6344.60","     6274.85","     6286.35","      186686787","         1601.52"
"27-Sep-2016","     6315.95","     6329.15","     6263.05","     6276.80","      189802176","         1524.08"
"28-Sep-2016","     6297.20","     6377.50","     6290.15","     6365.35","      200396029","         1881.14"
"29-Sep-2016","     6409.60","     6430.30","     5957.80","     5995.55","      457312751","         3137.10"
"30-Sep-2016","     5981.15","     6149.05","     5978.95","     6137.30","      193391257","         1722.45"
"03-Oct-2016","     6191.15","     6329.45","     6190.75","     6324.05","      192382444","         1766.10"
"04-Oct-2016","     6353.45","     6370.55","     6313.40","     6354.70","      163702830","         1558.27"
"05-Oct-2016","     6383.85","     6416.00","     6346.35","     6403.50","      168976773","         1733.40"
"06-Oct-2016","     6435.85","     6447.45","     6306.40","     6344.95","      169709595","         1523.31"
"07-Oct-2016","     6368.65","     6384.05","     6323.65","     6361.55","      160048170","         1444.06"
"10-Oct-2016","     6391.45","     6404.15","     6363.70","     6370.95","      123404320","         1411.64"
"13-Oct-2016","     6350.35","     6353.60","     6180.10","     6258.90","      160282617","         1640.42"
"14-Oct-2016","     6281.60","     6300.70","     6255.40","     6285.70","      128589210","         1272.73"
"17-Oct-2016","     6315.40","     6353.15","     6254.35","     6270.40","      172479950","         1687.39"
"18-Oct-2016","     6303.75","     6362.00","     6301.15","     6354.15","      138860746","         1276.74"
"19-Oct-2016","     6378.90","     6412.15","     6362.80","     6398.50","      140747526","         1385.09"
"20-Oct-2016","     6434.65","     6471.00","     6432.45","     6447.75","      189144366","         1449.33"
"21-Oct-2016","     6465.80","     6467.60","     6432.10","     6460.65","      183978394","         1644.07"
"24-Oct-2016","     6481.25","     6539.35","     6473.15","     6515.95","      174733842","         1774.24"
"25-Oct-2016","     6528.50","     6530.60","     6471.20","     6495.10","      121539735","         1341.50"
"26-Oct-2016","     6487.55","     6521.60","     6435.65","     6452.25","      153378479","         1526.74"
"27-Oct-2016","     6445.15","     6467.85","     6385.60","     6404.85","      163233564","         1437.76"
"28-Oct-2016","     6412.75","     6460.35","     6409.50","     6448.05","      103856266","         1056.15"
"30-Oct-2016","     6488.45","     6509.90","     6488.45","     6499.60","       26164106","          274.59"
"01-Nov-2016","     6511.15","     6544.80","     6481.55","     6501.70","      113680126","         1326.08"
"02-Nov-2016","     6444.25","     6444.80","     6367.15","     6376.60","      130663205","         1334.86"
"03-Nov-2016","     6379.70","     6434.30","     6247.90","     6254.45","      163125553","         1935.88"
"04-Nov-2016","     6276.45","     6292.65","     6037.40","     6080.55","      155497670","         1304.25"
"07-Nov-2016","     6170.20","     6201.30","     6148.35","     6156.45","      100310485","          937.56"
"08-Nov-2016","     6193.50","     6207.80","     6130.00","     6158.30","       83248419","          855.43"
"09-Nov-2016","     5577.05","     5973.95","     5427.55","     5952.20","      273290794","         1840.37"
"10-Nov-2016","     6089.10","     6189.60","     6089.10","     6136.10","      179962957","         1674.81"
"11-Nov-2016","     6064.45","     6114.90","     5910.25","     5932.00","      180634788","         1530.32"
"15-Nov-2016","     5948.85","     5949.75","     5647.85","     5668.05","      173760936","         1295.41"
"16-Nov-2016","     5757.55","     5796.90","     5624.50","     5636.30","      129833554","         1033.29"
"17-Nov-2016","     5635.85","     5680.60","     5583.95","     5611.55","      103462275","          902.12"
"18-Nov-2016","     5625.75","     5672.60","     5576.80","     5661.05","      108834765","          991.65"
"21-Nov-2016","     5692.70","     5698.05","     5445.75","     5458.55","      122264733","          930.90"
"22-Nov-2016","     5499.85","     5536.70","     5408.95","     5492.35","      126288398","          908.30"
"23-Nov-2016","     5544.50","     5612.70","     5503.00","     5605.85","      120223234","          971.12"
"24-Nov-2016","     5588.85","     5637.25","     5552.55","     5604.40","      186721701","         1141.40"
"25-Nov-2016","     5633.20","     5701.60","     5615.85","     5694.60","      133646242","          954.37"
"28-Nov-2016","     5690.55","     5771.30","     5670.85","     5746.40","      110101384","          894.20"
"29-Nov-2016","     5763.00","     5818.30","     5751.20","     5762.30","       95886556","          853.83"
"30-Nov-2016","     5792.35","     5847.35","     5792.05","     5841.15","      124608881","         1046.58"
"01-Dec-2016","     5876.20","     5892.70","     5814.15","     5823.80","      170842276","         1220.73"
"02-Dec-2016","     5802.25","     5802.25","     5731.05","     5743.15","      136567419","          960.01"
"05-Dec-2016","     5753.75","     5776.15","     5736.70","     5761.70","      100517063","          709.44"
"06-Dec-2016","     5788.65","     5828.20","     5788.35","     5802.15","       81952880","          757.49"
"07-Dec-2016","     5828.05","     5843.05","     5763.90","     5776.30","      120087488","          809.79"
"08-Dec-2016","     5822.85","     5865.40","     5822.45","     5856.55","       87132685","          777.67"
"09-Dec-2016","     5887.45","     5933.90","     5871.75","     5913.35","      139899628","          991.05"
"12-Dec-2016","     5909.25","     5915.40","     5852.35","     5864.85","       99725150","          865.00"
"13-Dec-2016","     5876.60","     5886.95","     5853.20","     5870.35","      114206494","          958.87"
"14-Dec-2016","     5883.80","     5894.90","     5819.95","     5825.00","      121888474","         1013.96"
"15-Dec-2016","     5777.05","     5886.35","     5770.75","     5852.80","      116592398","          788.59"
"16-Dec-2016","     5864.80","     5870.45","     5812.15","     5820.85","      124048188","          774.33"
"19-Dec-2016","     5829.90","     5829.90","     5788.90","     5795.20","       88787504","          717.27"
"20-Dec-2016","     5812.80","     5818.35","     5706.90","     5716.55","      107796150","          675.35"
"21-Dec-2016","     5744.60","     5751.50","     5707.45","     5719.30","       97979610","          674.43"
"22-Dec-2016","     5712.30","     5713.10","     5626.95","     5637.20","       93301415","          690.09"
"23-Dec-2016","     5635.55","     5670.10","     5612.20","     5629.20","      107748241","          747.45"
"26-Dec-2016","     5604.10","     5605.55","     5489.50","     5503.95","       83858293","          573.65"
"27-Dec-2016","     5511.00","     5604.60","     5474.80","     5599.85","      103821682","          904.66"
"28-Dec-2016","     5629.60","     5697.10","     5623.45","     5653.95","      101480352","          921.72"
"29-Dec-2016","     5665.30","     5727.15","     5657.25","     5722.35","      187206983","         1036.18"
"30-Dec-2016","     5747.80","     5800.45","     5747.40","     5780.85","      163476447","          928.24"
